start_date,end_date_NDX,years_NDX,num_investments_NDX,total_invested_NDX,final_value_NDX,total_return_NDX,total_return_pct_NDX,cagr_NDX,avg_purchase_price_NDX,final_price_NDX,end_date_3x,years_3x,num_investments_3x,total_invested_3x,final_value_3x,total_return_3x,total_return_pct_3x,cagr_3x,avg_purchase_price_3x,final_price_3x,Outperformance_Ratio,CAGR_Diff,3x_Outperformed
1992-08-02,2002-08-02,9.998631074606434,121,121000,147786.77284052453,26786.77284052453,22.137828793821924,2.02020893434276,730.7400324532138,892.510009765625,2002-08-02,9.998631074606434,121,121000,20342.591455089634,-100657.40854491037,-83.18794094620692,-16.33352178327222,26.23020487905954,4.409837534198405,0.137648255416208,-18.35373071761498,False
1992-09-02,2002-09-02,9.998631074606434,120,120000,153031.3186293584,33031.3186293584,27.526098857798665,2.4616518678227894,738.9703075082992,942.3800048828124,2002-09-02,9.998631074606434,120,120000,22014.30091627154,-97985.69908372845,-81.65474923644038,-15.600031980638185,26.77503449412874,4.9119472199775025,0.1438548730641872,-18.061683848460973,False
1992-10-02,2002-10-02,9.998631074606434,121,121000,137129.95830269382,16129.95830269382,13.330544051813073,1.2594213886830907,749.6213795678656,849.5499877929688,2002-10-02,9.998631074606434,121,121000,16653.931161200766,-104346.06883879923,-86.23642052793325,-17.991031816135717,24.84724233887116,3.419869945927549,0.12144633723609621,-19.250453204818808,False
1992-11-02,2002-11-02,9.998631074606434,120,120000,161143.51009476022,41143.51009476022,34.28625841230018,2.9923363820494098,758.8713913152346,1019.0599975585938,2002-11-02,9.998631074606434,120,120000,26478.417992799208,-93521.58200720079,-77.93465167266731,-14.026997652062622,25.395762824587916,5.603663527628583,0.1643157579056619,-17.01933403411203,False
1992-12-02,2002-12-02,9.998631074606434,121,121000,175860.7592392928,54860.75923929279,45.33947044569652,3.8103321392702894,770.946795662797,1120.489990234375,2002-12-02,9.998631074606434,121,121000,35120.51708726155,-85879.48291273846,-70.97477926672599,-11.637051722943992,24.61192440007096,7.143665383827121,0.19970638839033583,-15.44738386221428,False
1993-01-02,2003-01-02,9.998631074606434,121,121000,159398.8637441256,38398.863744125614,31.734598135641,2.794913144312239,780.2505946791767,1027.8599853515625,2003-01-02,9.998631074606434,121,121000,26750.112418898407,-94249.88758110159,-77.89246907529058,-14.010573961063377,24.159784858527168,5.34113190894216,0.16781871457903813,-16.805487105375615,False
1993-02-02,2003-02-02,9.998631074606434,120,120000,149691.29239461533,29691.29239461533,24.742743662179443,2.235763285829462,788.0618615021036,983.0499877929688,2003-02-02,9.998631074606434,120,120000,22344.78921127463,-97655.21078872537,-81.3793423239378,-15.474157736750271,24.407908458871322,4.544913080013056,0.14927247172380223,-17.709921022579735,False
1993-03-02,2003-03-02,9.998631074606434,120,120000,152103.17455665686,32103.174556656857,26.752645463880715,2.399329474643719,796.6224188370959,1009.739990234375,2003-03-02,9.998631074606434,120,120000,24516.743845256216,-95483.25615474378,-79.56938012895314,-14.686312987505923,23.734759628565882,4.849158517018986,0.1611849582805649,-17.085642462149643,False
1993-04-02,2003-04-02,9.998631074606434,121,121000,159282.8912417677,38282.891241767706,31.638753092370003,2.7874307065036907,807.8623778753642,1063.4599609375,2003-04-02,9.998631074606434,121,121000,29344.28049087594,-91655.71950912406,-75.74852851993724,-13.210859813640042,22.561821021449273,5.471573590399575,0.1842274475438526,-15.998290520143733,False
1993-05-02,2003-05-02,9.998631074606434,121,121000,167869.56426277716,46869.56426277716,38.735177076675335,3.328614467401292,819.0784770886956,1136.3499755859375,2003-05-02,9.998631074606434,121,121000,35622.5790802197,-85377.4209197803,-70.55985199981842,-11.511521435082683,22.37968484789244,6.588612341193744,0.21220391699151228,-14.840135902483976,False
1993-06-02,2003-06-02,9.998631074606434,121,121000,172640.23312459805,51640.233124598046,42.67787861537028,3.618613710351881,830.6333233883264,1185.1300048828125,2003-06-02,9.998631074606434,121,121000,40006.61614869642,-80993.38385130357,-66.93668086884593,-10.478352884623988,22.254933969084565,7.358219840626042,0.23173402528843212,-14.096966594975868,False
1993-07-02,2003-07-02,9.998631074606434,121,121000,179128.23255406666,58128.232554066664,48.03986161493113,4.001642870500932,841.496328360763,1245.75,2003-07-02,9.998631074606434,121,121000,46051.939592153496,-74948.0604078465,-61.94054579160867,-9.20947829737403,22.11541729973659,8.417007120187899,0.2570892311922608,-13.211121167874962,False
1993-08-02,2003-08-02,9.998631074606434,120,120000,178329.90013984288,58329.90013984288,48.608250116535736,4.041510196234599,850.7871970962859,1264.3399658203125,2003-08-02,9.998631074606434,120,120000,46651.392487454235,-73348.60751254577,-61.12383959378814,-9.016483373646611,22.30370689346711,8.670824868435606,0.26160162962504385,-13.05799356988121,False
1993-09-02,2003-09-02,9.998631074606434,121,121000,190218.667548312,69218.66754831199,57.20551037050578,4.628371645831919,865.8029623850096,1361.0899658203125,2003-09-02,9.998631074606434,121,121000,58811.041165582574,-62188.958834417426,-51.395833747452414,-6.961422866204725,22.043257173720505,10.713941364191735,0.30917597060049673,-11.589794512036644,False
1993-10-02,2003-10-02,9.998631074606434,121,121000,184296.2137708886,63296.2137708886,52.310920471808764,4.297910065710364,877.8753167823061,1337.0999755859375,2003-10-02,9.998631074606434,121,121000,54796.86804056611,-66203.1319594339,-54.71333219787926,-7.6169435688107185,21.980911598632037,9.954422415550319,0.29733040586871684,-11.914853634521084,False
1993-11-02,2003-11-02,9.998631074606434,120,120000,191539.29661190676,71539.29661190676,59.6160805099223,4.787732934009026,887.373007859562,1416.3900146484375,2003-11-02,9.998631074606434,120,120000,63473.46337269364,-56526.53662730636,-47.105447189421966,-6.170952385362516,22.116958761681914,11.698666432291606,0.3313861149929059,-10.958685319371542,False
1993-12-02,2003-12-02,9.998631074606434,121,121000,192005.47898502275,71005.47898502275,58.682214037208894,4.726254303658939,902.3632694667835,1431.8900146484375,2003-12-02,9.998631074606434,121,121000,65812.39727594084,-55187.602724059165,-45.609589028148065,-5.908885435421962,21.93049231197092,11.928084896631375,0.34276312126006825,-10.635139739080902,False
1994-01-02,2004-01-02,9.998631074606434,121,121000,193559.17075495012,72559.17075495012,59.966256822272825,4.810702440292403,914.924169235973,1463.5699462890625,2004-01-02,9.998631074606434,121,121000,69710.85776842825,-51289.14223157175,-42.387720852538635,-5.365775663031491,21.907444893543023,12.621378306144278,0.3601526990249593,-10.176478103323895,False
1994-02-02,2004-02-02,9.998631074606434,121,121000,194007.27854494422,73007.27854494422,60.33659383879687,4.834945186647577,927.947844093653,1487.8399658203125,2004-02-02,9.998631074606434,121,121000,72673.40644044518,-48326.59355955482,-39.93933352029324,-4.971038466734933,21.8997746631353,13.153150620233017,0.3745911338249584,-9.80598365338251,False
1994-03-02,2004-03-02,10.001368925393566,121,121000,189523.2134327576,68523.21343275759,56.630754903105455,4.588765466912315,940.5687737472024,1473.219970703125,2004-03-02,10.001368925393566,121,121000,70189.74236894687,-50810.25763105313,-41.99194845541581,-5.299545131143557,21.848350133775917,12.67380220724196,0.37034905169466237,-9.88831059805587,False
1994-04-02,2004-04-02,10.001368925393566,121,121000,189069.40421878075,68069.40421878075,56.255705965934496,4.563698319708265,953.7572017709401,1490.300048828125,2004-04-02,10.001368925393566,121,121000,71680.69028178735,-49319.30971821265,-40.75976009769641,-5.100310135608099,21.81174319414567,12.92132899508627,0.3791236904668213,-9.664008455316363,False
1994-05-02,2004-05-02,10.001368925393566,120,120000,174053.09543777633,54053.09543777633,45.044246198146936,3.788166535859161,966.1603421601056,1401.3599853515625,2004-05-02,10.001368925393566,120,120000,57984.977831905264,-62015.022168094736,-51.67918514007894,-7.013960957861087,21.981245087215466,10.621516742498876,0.3331453410010441,-10.80212749372025,False
1994-06-02,2004-06-02,10.001368925393566,121,121000,180040.02927979242,59040.02927979242,48.793412627927616,4.053335946879422,984.062361930329,1464.219970703125,2004-06-02,10.001368925393566,121,121000,66782.9018250323,-54217.0981749677,-44.80751915286587,-5.769493708175732,21.812755315122477,12.039000799531205,0.370933631216244,-9.822829655055154,False
1994-07-02,2004-07-02,10.001368925393566,121,121000,179235.54157995063,58235.54157995063,48.12854676028977,4.006753556329423,999.9355112848016,1481.18994140625,2004-07-02,10.001368925393566,121,121000,68441.78075286193,-52558.21924713807,-43.43654483234551,-5.53803399174142,21.834377722375077,12.350278454131967,0.3818538452226144,-9.544787548070843,False
1994-08-02,2004-08-02,10.001368925393566,121,121000,167236.60626467576,46236.606264675764,38.21207129312047,3.28866728668491,1017.516012094298,1406.3299560546875,2004-08-02,10.001368925393566,121,121000,57810.91955207433,-63189.08044792567,-52.222380535475764,-7.119008829869921,21.875442311961585,10.45156558399053,0.34568340534595826,-10.407676116554832,False
1994-09-02,2004-09-02,10.001368925393566,121,121000,163535.3470382527,42535.34703825269,35.15317937045677,3.0577925858012334,1034.6334228567744,1398.3399658203125,2004-09-02,10.001368925393566,121,121000,56135.14432529547,-64864.85567470453,-53.60731873942524,-7.391785129577322,21.856003894491888,10.13958622307043,0.34326000673215223,-10.449577715378556,False
1994-10-02,2004-10-02,10.001368925393566,120,120000,166208.7277462523,46208.72774625229,38.50727312187691,3.3107041224401668,1048.9990226923048,1452.93994140625,2004-10-02,10.001368925393566,120,120000,61476.904755511285,-58523.095244488715,-48.76924603707393,-6.468682809468184,21.99890788320573,11.270206372175876,0.369877716947373,-9.779386931908352,False
1994-11-02,2004-11-02,10.001368925393566,121,121000,169218.926660428,48218.926660428,39.85035261192397,3.410434478818103,1068.8782174205508,1494.8299560546875,2004-11-02,10.001368925393566,121,121000,67428.6305323241,-53571.369467675904,-44.273859064194966,-5.67878799883893,21.827111849237767,12.16340711132204,0.3984697921387557,-9.089222477657032,False
1994-12-02,2004-12-02,10.001368925393566,121,121000,179668.08876551976,58668.08876551976,48.48602377315683,4.031822744655611,1086.3985602298055,1613.1500244140625,2004-12-02,10.001368925393566,121,121000,84063.08666507121,-36936.91333492879,-30.526374656965938,-3.57621808483205,21.85294885261204,15.182035812268552,0.4678798958827898,-7.608040829487662,False
1995-01-02,2005-01-02,10.001368925393566,120,120000,176523.52606786595,56523.526067865954,47.102938389888294,3.934526173271058,1102.0310082593303,1621.1199951171875,2005-01-02,10.001368925393566,120,120000,83818.0042370398,-36181.9957629602,-30.151663135800167,-3.5243440516888658,21.977554924779987,15.350956598374866,0.47482625179838783,-7.458870224959924,False
1995-02-02,2005-02-02,10.001368925393566,121,121000,164187.11129075228,43187.11129075228,35.69182751301841,3.0987868081042036,1123.9438686457502,1525.0999755859375,2005-02-02,10.001368925393566,121,121000,70048.17501544018,-50951.82498455982,-42.10894626823126,-5.318660231651995,21.894279129066245,12.674828894791169,0.4266362594771201,-8.417447039756198,False
1995-03-02,2005-03-02,10.001368925393566,121,121000,161496.70552419213,40496.70552419213,33.46835167288606,2.9286113544961356,1142.8027769722833,1525.280029296875,2005-03-02,10.001368925393566,121,121000,69701.4907335028,-51298.5092664972,-42.3954622037167,-5.365618436827358,21.86800616599905,12.596963877186484,0.43159698216296766,-8.294229791323493,False
