Date,Close,Daily_Return,Daily_Return_Pct,Growth_1Dollar,Cumulative_Return,Cumulative_Return_Pct,Rolling_Variance_252d,Rolling_Volatility_252d
1985-10-02,110.8249969482422,-0.01172643524668704,-1.172643524668704,0.988273564753313,-0.01172643524668704,-1.172643524668704,,
1985-10-03,110.87000274658205,0.0004060978983004837,0.04060978983004837,0.9886749005709052,-0.011325099429094765,-1.1325099429094765,,
1985-10-04,110.0749969482422,-0.007170612236359397,-0.7170612236359397,0.98158549623109,-0.018414503768909962,-1.8414503768909962,,
1985-10-07,108.1999969482422,-0.017033841035504538,-1.7033841035504538,0.9648653249255328,-0.035134675074467214,-3.5134675074467214,,
1985-10-08,107.16000366210938,-0.009611768165116552,-0.9611768165116552,0.9555912631117887,-0.04440873688821134,-4.440873688821134,,
1985-10-09,108.62999725341795,0.013717744877498106,1.3717744877498106,0.9686998202663223,-0.03130017973367771,-3.1300179733677713,,
1985-10-10,109.43499755859376,0.007410478924139818,0.7410478924139818,0.9758783498682239,-0.02412165013177614,-2.412165013177614,,
1985-10-11,111.0500030517578,0.014757669202663637,1.4757669202663637,0.9902800397376204,-0.009719960262379645,-0.9719960262379645,,
1985-10-14,113.18499755859376,0.019225524071718292,1.9225524071718292,1.009318692479338,0.009318692479338031,0.9318692479338031,,
1985-10-15,113.37999725341795,0.0017228404738289793,0.17228404738289793,1.0110575875737335,0.01105758757373354,1.105758757373354,,
1985-10-16,114.31500244140624,0.008246650296687141,0.8246650296687141,1.0193954259282663,0.019395425928266263,1.9395425928266263,,
1985-10-17,114.73999786376952,0.0037177571909785545,0.37177571909785545,1.0231852906034618,0.02318529060346175,2.318529060346175,,
1985-10-18,114.31999969482422,-0.0036604338222487875,-0.36604338222487875,1.0194399885593093,0.019439988559309285,1.9439988559309285,,
1985-10-21,113.68000030517578,-0.005598315179819013,-0.5598315179819013,1.013732842196443,0.013732842196443107,1.3732842196443107,,
1985-10-22,114.44000244140624,0.006685451567471912,0.6685451567471912,1.020510104015303,0.020510104015303066,2.0510104015303066,,
1985-10-23,115.06500244140624,0.005461377024349456,0.5461377024349456,1.0260834944504886,0.02608349445048863,2.608349445048863,,
1985-10-24,115.48500061035156,0.0036500948162687674,0.36500948162687674,1.0298287964946413,0.02982879649464132,2.982879649464132,,
1985-10-25,113.91000366210938,-0.01363810832504786,-1.363810832504786,1.0157838798117937,0.015783879811793744,1.5783879811793744,,
1985-10-28,113.81999969482422,-0.0007901322481924655,-0.07901322481924655,1.0149812762111603,0.0149812762111603,1.49812762111603,,
1985-10-29,115.4000015258789,0.013881583511606177,1.3881583511606177,1.0290708235596022,0.02907082355960222,2.907082355960222,,
1985-10-30,115.7699966430664,0.0032061968136500862,0.3206196813650086,1.0323702271551194,0.03237022715511939,3.237022715511939,,
1985-10-31,115.4800033569336,-0.002504908823888985,-0.2504908823888985,1.0297842338635983,0.029784233863598297,2.9784233863598297,,
1985-11-01,116.2750015258789,0.00688429291509518,0.688429291509518,1.0368735701688623,0.03687357016886228,3.687357016886228,,
1985-11-04,116.04000091552734,-0.0020210759601603234,-0.20210759601603234,1.0347779699224684,0.0347779699224684,3.47779699224684,,
1985-11-05,116.44000244140624,0.0034471003337037676,0.34471003337037676,1.0383449534078975,0.03834495340789745,3.8344953407897453,,
1985-11-06,117.37999725341795,0.008072782482847707,0.8072782482847707,1.046727286358922,0.04672728635892209,4.672728635892209,,
1985-11-07,117.62000274658205,0.0020446881818025897,0.20446881818025897,1.0488675172709105,0.04886751727091054,4.886751727091054,,
1985-11-08,119.26000213623048,0.013943201422821794,1.3943201422821794,1.0634920883300738,0.0634920883300738,6.34920883300738,,
1985-11-11,120.4000015258789,0.009558941549792976,0.9558941549792976,1.0736579470410883,0.0736579470410883,7.36579470410883,,
1985-11-12,121.81999969482422,0.011794004575989225,1.1794004575989225,1.086320673781538,0.08632067378153807,8.632067378153806,,
1985-11-13,121.16500091552734,-0.005376775414034918,-0.5376775414034918,1.0804797714909917,0.08047977149099173,8.047977149099172,,
1985-11-14,121.83499908447266,0.005529634497443814,0.5529634497443814,1.0864544297092185,0.08645442970921846,8.645442970921845,,
1985-11-15,122.1750030517578,0.0027906920822431402,0.279069208224314,1.089486389483926,0.08948638948392595,8.948638948392595,,
1985-11-18,121.95500183105467,-0.0018007056697999513,-0.18007056697999513,1.0875245451652125,0.08752454516521246,8.752454516521247,,
1985-11-19,122.56999969482422,0.005042826079585616,0.5042826079585616,1.093008742303761,0.0930087423037611,9.30087423037611,,
1985-11-20,122.1999969482422,-0.003018705617224837,-0.3018705617224837,1.0897092706736928,0.08970927067369283,8.970927067369283,,
1985-11-21,123.61000061035156,0.011538491794779393,1.1538491794779393,1.1022828721520563,0.10228287215205634,10.228287215205633,,
1985-11-22,123.97000122070312,0.002912390652649366,0.2912390652649366,1.1054931504854875,0.10549315048548746,10.549315048548745,,
1985-11-25,123.13500213623048,-0.006735493072925758,-0.6735493072925758,1.0980471090282256,0.09804710902822555,9.804710902822556,,
1985-11-26,123.9499969482422,0.006618709529156108,0.6618709529156108,1.105314763892213,0.10531476389221295,10.531476389221295,,
1985-11-27,125.7699966430664,0.014683337955903042,1.4683337955903042,1.1215444741180915,0.12154447411809155,12.154447411809155,,
1985-11-29,126.05999755859376,0.002305803635746173,0.2305803635746173,1.124130535444164,0.12413053544416397,12.413053544416396,,
1985-12-02,125.18499755859376,-0.006941139274521224,-0.6941139274521224,1.116327788834904,0.11632778883490391,11.632778883490392,,
1985-12-03,125.2300033569336,0.0003595143125578737,0.03595143125578737,1.1167291246524962,0.11672912465249619,11.672912465249619,,
1985-12-04,127.94000244140624,0.021640174174143656,2.1640174174143656,1.1408953374153152,0.14089533741531524,14.089533741531524,,
1985-12-05,128.4600067138672,0.004064438506628187,0.40644385066281874,1.1455324363567385,0.14553243635673851,14.553243635673851,,
1985-12-06,126.95500183105467,-0.011715746568227825,-1.1715746568227825,1.1321116686466983,0.13211166864669832,13.211166864669831,,
1985-12-09,127.48500061035156,0.0041746978980961025,0.41746978980961025,1.1368378928502079,0.13683789285020787,13.683789285020787,,
1985-12-10,127.9749984741211,0.003843572666773376,0.3843572666773376,1.1412074119017193,0.14120741190171926,14.120741190171927,,
1985-12-11,129.17999267578125,0.009415856347158469,0.9415856347158469,1.1519528569544983,0.15195285695449834,15.195285695449833,,
1985-12-12,129.76499938964844,0.0045286170230358636,0.45286170230358636,1.1571696102722373,0.1571696102722373,15.71696102722373,,
1985-12-13,132.125,0.01818672694063772,1.818672694063772,1.1782147379982626,0.1782147379982626,17.821473799826258,,
1985-12-16,132.61000061035156,0.0036707709392738153,0.3670770939273815,1.1825396944187307,0.18253969441873075,18.253969441873075,,
1985-12-17,131.53500366210938,-0.008106454590863454,-0.8106454590863454,1.1729534900840317,0.1729534900840317,17.29534900840317,,
1985-12-18,131.13999938964844,-0.0030030354009464855,-0.30030354009464855,1.1694310692296457,0.16943106922964568,16.943106922964567,,
1985-12-19,131.9250030517578,0.0059859971462783435,0.5985997146278343,1.1764312802728236,0.17643128027282362,17.643128027282362,,
1985-12-20,132.25999450683594,0.0025392567544357814,0.25392567544357814,1.1794185413473859,0.17941854134738588,17.941854134738588,,
1985-12-23,130.72500610351562,-0.011605840519227972,-1.1605840519227972,1.1657303978510876,0.16573039785108756,16.573039785108755,,
1985-12-24,130.02999877929688,-0.005316559891138217,-0.5316559891138217,1.159532722373992,0.15953272237399196,15.953272237399197,,
1985-12-26,130.34500122070312,0.002422536678946763,0.24225366789467628,1.162341732924382,0.16234173292438192,16.234173292438193,,
1985-12-27,131.48500061035156,0.008746015412729014,0.8746015412729014,1.1725075916353966,0.17250759163539664,17.250759163539662,,
1985-12-30,131.94500732421875,0.0034985489731287345,0.34985489731287345,1.1766096668660984,0.17660966686609836,17.660966686609836,,
1985-12-31,132.2949981689453,0.0026525508757337946,0.26525508757337946,1.1797306838683408,0.1797306838683408,17.97306838683408,,
1986-01-02,131.2550048828125,-0.007861168604460067,-0.7861168604460067,1.1704566220545969,0.17045662205459688,17.04566220545969,,
1986-01-03,130.5500030517578,-0.0053712377039194514,-0.5371237703919451,1.164169821315415,0.16416982131541502,16.416982131541502,,
1986-01-06,130.35499572753906,-0.0014937366500208382,-0.14937366500208382,1.162430858186468,0.16243085818646796,16.243085818646797,,
1986-01-07,132.7899932861328,0.018679741002663564,1.8679741002663564,1.1841447655508952,0.1841447655508952,18.41447655508952,,
1986-01-08,131.16000366210938,-0.0122749431917748,-1.22749431917748,1.1696094558229204,0.16960945582292042,16.96094558229204,,
1986-01-09,128.8000030517578,-0.017993294788488434,-1.7993294788488434,1.1485643280968951,0.14856432809689513,14.856432809689512,,
1986-01-10,129.56500244140625,0.005939436114306806,0.5939436114306806,1.1553861525467983,0.15538615254679833,15.538615254679833,,
1986-01-13,129.09500122070312,-0.003627532218167251,-0.3627532218167251,1.1511949520540106,0.15119495205401057,15.119495205401057,,
1986-01-14,129.17999267578125,0.0006583636413064475,0.06583636413064475,1.1519528569544983,0.15195285695449834,15.195285695449833,,
1986-01-15,131.53500366210938,0.01823046229952019,1.823046229952019,1.172953490084032,0.17295349008403194,17.295349008403193,,
1986-01-16,133.05999755859375,0.01159382562836142,1.159382562836142,1.1865525083182442,0.18655250831824421,18.65525083182442,,
1986-01-17,132.77000427246094,-0.002179417491760538,-0.2179417491760538,1.1839665150267231,0.18396651502672312,18.396651502672313,,
1986-01-20,131.60499572753906,-0.008774636645571876,-0.8774636645571876,1.1735776390568395,0.17357763905683954,17.357763905683953,,
1986-01-21,131.08999633789062,-0.003913220670700324,-0.39132206707003236,1.1689851707810106,0.1689851707810106,16.89851707810106,,
1986-01-22,129.61500549316406,-0.011251742207122328,-1.1251742207122328,1.1558320509954338,0.15583205099543385,15.583205099543385,,
