start_date,end_date,years,num_investments,total_invested,final_value,total_return,total_return_pct,cagr,avg_purchase_price,final_price
1991-06-02,2011-06-02,20.0,241,241000,651908.588634158,410908.588634158,170.5014890598166,5.101395628115757,860.1431213036194,2326.699951171875
1991-07-02,2011-07-02,20.0,240,240000,653222.7549660091,413222.75496600906,172.17614790250377,5.133834167815632,867.5961912077611,2361.389892578125
1991-08-02,2011-08-02,20.0,241,241000,627276.4945708202,386276.49457082024,160.28070314141917,4.899181268307196,880.9143628332939,2292.85009765625
1991-09-02,2011-09-02,20.0,241,241000,586204.0272574925,345204.02725749253,143.2381855840218,4.544595778401184,891.2375632633415,2167.830078125
1991-10-02,2011-10-02,20.0,240,240000,570933.1447956066,330933.1447956066,137.88881033150275,4.428418445581084,899.2352051614515,2139.179931640625
1991-11-02,2011-11-02,20.0,241,241000,612723.615118177,371723.615118177,154.24216394945105,4.776136143024168,911.8550724813325,2318.320068359375
1991-12-02,2011-12-02,20.0,241,241000,601397.9996896995,360397.9996896995,149.54273846045623,4.67844120859684,922.5033167724464,2302.0400390625
1992-01-02,2012-01-02,20.0,240,240000,587323.6854647965,347323.6854647965,144.71820227699854,4.576310024374286,930.7971605425188,2277.830078125
1992-02-02,2012-02-02,20.0,241,241000,638121.6705580977,397121.67055809766,164.78077616518573,4.989126524108967,942.6024480598829,2495.830078125
1992-03-02,2012-03-02,20.0,241,241000,668648.374120634,427648.37412063405,177.44745814134194,5.234717008623346,952.1010197106516,2641.580078125
1992-04-02,2012-04-02,20.0,241,241000,697771.9098877925,456771.90988779254,189.53191281651144,5.459284861918023,961.6970698631084,2784.419921875
1992-05-02,2012-05-02,20.0,241,241000,677720.7360448051,436720.73604480515,181.21192367004363,5.305653249756803,972.4943323313904,2734.77001953125
1992-06-02,2012-06-02,20.0,240,240000,601424.8477493125,361424.8477493125,150.59368656221355,4.700439872329154,981.2019256576759,2458.830078125
1992-07-02,2012-07-02,20.0,241,241000,635861.5792352961,394861.5792352961,163.84297893580754,4.970502714383618,994.9213126249381,2625.030029296875
1992-08-02,2012-08-02,20.0,241,241000,628253.9879300573,387253.98793005734,160.68630204566693,4.907348514494325,1007.1568774147988,2625.52001953125
1992-09-02,2012-09-02,20.0,240,240000,654498.1587384078,414498.1587384078,172.70756614100324,5.144088241811962,1016.5614505909932,2772.239990234375
1992-10-02,2012-10-02,20.0,241,241000,653763.0921142226,412763.0921142226,171.2709925785156,5.116324716385079,1031.9164656915113,2799.2900390625
1992-11-02,2012-11-02,20.0,241,241000,612637.1036652597,371637.10366525967,154.2062670810206,4.775396417680655,1044.930976642785,2656.280029296875
1992-12-02,2012-12-02,20.0,240,240000,609512.153165663,369512.153165663,153.9633971523596,4.770388998170749,1054.435368576349,2677.8798828125
1993-01-02,2013-01-02,20.0,241,241000,619339.8584291374,378339.8584291374,156.98749312412338,4.83241711051714,1068.7173672598133,2746.469970703125
1993-02-02,2013-02-02,20.0,240,240000,615528.0488098876,375528.0488098876,156.47002033745315,4.821852417929584,1077.6931967723908,2763.9599609375
1993-03-02,2013-03-02,20.0,240,240000,605649.9689689578,365649.9689689578,152.35415373706573,4.73709470781376,1088.8467494230156,2747.75
1993-04-02,2013-04-02,20.0,241,241000,615815.477668892,374815.477668892,155.52509446841992,4.802508512096448,1103.852489735053,2820.6201171875
1993-05-02,2013-05-02,20.0,241,241000,628045.7595360655,387045.7595360655,160.59990022243383,4.905609717052917,1117.0917141922675,2911.139892578125
1993-06-02,2013-06-02,20.0,240,240000,634637.7230179061,394637.7230179061,164.4323845907942,4.982215107098398,1127.607730187761,2981.760009765625
1993-07-02,2013-07-02,20.0,241,241000,617661.0244509182,376661.0244509182,156.29088151490382,4.818190411737233,1143.087832659445,2929.6298828125
1993-08-02,2013-08-02,20.0,241,241000,655125.0583008927,414125.0583008927,171.83612377630402,5.1272631896492005,1156.4026060488106,3143.52001953125
1993-09-02,2013-09-02,20.0,240,240000,631944.6324677061,391944.6324677061,163.31026352821087,4.95989543868236,1167.3719122856844,3073.81005859375
1993-10-02,2013-10-02,20.0,241,241000,662204.549789433,421204.549789433,174.77367211179794,5.183775603020946,1183.9780662981284,3253.260009765625
1993-11-02,2013-11-02,20.0,240,240000,679159.0581990047,439159.05819900474,182.98294091625198,5.338714170120218,1194.3334813125205,3379.760009765625
1993-12-02,2013-12-02,20.0,241,241000,692755.8226319208,451755.8226319208,187.45054880992564,5.421248952590285,1211.043053059409,3481.14990234375
1994-01-02,2014-01-02,20.0,241,241000,701162.4350800478,460162.4350800478,190.93876974275844,5.484847633854506,1224.8522503584531,3563.570068359375
1994-02-02,2014-02-02,20.0,240,240000,684063.11239925,444063.11239925004,185.02629683302087,5.376615690037467,1235.6473634214437,3521.919921875
1994-03-02,2014-03-02,20.0,240,240000,709992.5397360778,469992.5397360778,195.8302248900324,5.5728211792833715,1249.3990764568373,3696.10009765625
1994-04-02,2014-04-02,20.0,241,241000,697226.6623278123,456226.6623278123,189.30566901568974,5.455162972613681,1267.1683906876913,3665.989990234375
1994-05-02,2014-05-02,20.0,241,241000,673769.0913995681,432769.09139956813,179.5722370952565,5.274867159678509,1283.2604302392645,3587.639892578125
1994-06-02,2014-06-02,20.0,241,241000,692232.38410512,451232.38410511997,187.23335440046472,5.417264766814589,1299.6262111443214,3732.9599609375
1994-07-02,2014-07-02,20.0,241,241000,713829.1322823366,472829.1322823366,196.19466069806498,5.579320180661784,1316.4552022448809,3899.27001953125
1994-08-02,2014-08-02,20.0,240,240000,699370.8308114922,459370.83081149217,191.40451283812175,5.493284378305319,1331.3691967530362,3879.669921875
1994-09-02,2014-09-02,20.0,241,241000,729394.0982896329,488394.09828963294,202.65315281727507,5.693251882969763,1353.3016327328894,4095.81005859375
1994-10-02,2014-10-02,20.0,241,241000,700632.3019768873,459632.3019768873,190.7187975007831,5.480858465298066,1371.0396959029674,3985.8701171875
1994-11-02,2014-11-02,20.0,240,240000,720337.7983742678,480337.79837426776,200.14074932261158,5.649208587129495,1385.41999722536,4158.2099609375
1994-12-02,2014-12-02,20.0,241,241000,737435.3709366912,496435.3709366912,205.98978047165608,5.7512102072240445,1407.2234550775665,4305.9599609375
1995-01-02,2015-01-02,20.0,241,241000,714945.73068296,473945.73068296,196.65797953649792,5.587571608777964,1425.965430285873,4230.240234375
1995-02-02,2015-02-02,20.0,241,241000,698382.3736865923,457382.3736865923,189.7852172973412,5.46389613504259,1445.4118408159497,4188.58984375
1995-03-02,2015-03-02,20.0,241,241000,737575.3193790815,496575.3193790815,206.04785036476412,5.752213575369147,1464.8198964130486,4483.0498046875
1995-04-02,2015-04-02,20.0,241,241000,701094.8296215782,460094.8296215782,190.91071768530216,5.484339072802258,1483.6200604660844,4316.009765625
1995-05-02,2015-05-02,20.0,240,240000,717593.8235714237,477593.82357142365,198.9974264880932,5.629049668925257,1498.0262911300065,4479.06005859375
1995-06-02,2015-06-02,20.0,241,241000,714690.1669131393,473690.1669131393,196.55193647848103,5.585684127007773,1520.4386085827948,4508.89013671875
1995-07-02,2015-07-02,20.0,241,241000,694723.8298206388,453723.82982063876,188.26714930316962,5.4362030190565624,1537.9449748039685,4433.39013671875
1995-08-02,2015-08-02,20.0,240,240000,710580.0013155703,470580.0013155703,196.0750005481543,5.577187113470128,1549.9147674589465,4588.91015625
1995-09-02,2015-09-02,20.0,241,241000,653277.9013804481,412277.90138044814,171.0696686225926,5.112422732996014,1570.1609118040624,4256.22998046875
1995-10-02,2015-10-02,20.0,241,241000,648832.2150558385,407832.21505583846,169.2249855003479,5.076541058630446,1585.0869812033047,4267.4501953125
1995-11-02,2015-11-02,20.0,241,241000,707997.162787863,466997.16278786305,193.77475634351165,5.53602286887489,1601.1994973368962,4703.919921875
1995-12-02,2015-12-02,20.0,241,241000,698709.4285102144,457709.42851021443,189.92092469303503,5.466365040826515,1616.37874872449,4686.22021484375
1996-01-02,2016-01-02,20.0,240,240000,677169.619963043,437169.619963043,182.1540083179346,5.323264401137728,1627.9300963732887,4593.27001953125
1996-02-02,2016-02-02,20.0,241,241000,612950.0276916401,371950.0276916401,154.33611107536933,4.778071638181491,1648.645204146287,4193.10009765625
1996-03-02,2016-03-02,20.0,241,241000,627396.9677065895,386396.9677065895,160.33069199443548,4.900188509983905,1664.9554854682278,4334.39013671875
1996-04-02,2016-04-02,20.0,240,240000,648477.6826369779,408477.6826369779,170.19903443207411,5.095516677318046,1677.3117223201361,4532.080078125
1996-05-02,2016-05-02,20.0,241,241000,621759.5238146697,380759.5238146697,157.99150365753928,4.852857409219213,1698.2341443706166,4381.2998046875
1996-06-02,2016-06-02,20.0,241,241000,637153.6104381806,396153.6104381806,164.37909146812476,4.981157111546475,1713.9593273027715,4531.35009765625
1996-07-02,2016-07-02,20.0,240,240000,617512.2502054702,377512.25020547025,157.29677091894592,4.838721662276657,1724.6427848526685,4437.4501953125
1996-08-02,2016-08-02,20.0,241,241000,651853.3818718296,410853.3818718296,170.47858168955585,5.100950585568209,1744.7629056092928,4719.2099609375
1996-09-02,2016-09-02,20.0,241,241000,656653.2480013866,415653.24800138664,172.47022738646749,5.139510978093975,1761.1980143315043,4798.740234375
1996-10-02,2016-10-02,20.0,240,240000,659899.4624539012,419899.4624539012,174.95810935579217,5.1873046207176365,1773.2520080007564,4875.7001953125
1996-11-02,2016-11-02,20.0,241,241000,635409.6286344569,394409.6286344569,163.65544756616467,4.966770966178413,1792.8361427327518,4726.91015625
1996-12-02,2016-12-02,20.0,241,241000,631817.44339874,390817.44339874,162.1649142733361,4.937020366173472,1807.7819949034747,4739.3701171875
1997-01-02,2017-01-02,20.0,240,240000,642623.2410421668,402623.24104216683,167.7596837675695,5.047872043801704,1816.4124071080828,4863.6201171875
1997-02-02,2017-02-02,20.0,241,241000,675894.9169235065,434894.91692350653,180.454322374899,5.291450087657945,1835.4861325443512,5147.7001953125
1997-03-02,2017-03-02,20.0,241,241000,699355.7000879884,458355.7000879884,190.18908717343916,5.471240457071946,1848.194850421617,5363.259765625
1997-04-02,2017-04-02,20.0,240,240000,702520.6917910851,462520.69179108506,192.7169549129521,5.516989997981336,1857.1626580651507,5436.22998046875
1997-05-02,2017-05-02,20.0,241,241000,724218.9073641418,483218.9073641418,200.50577069051525,5.655629234535908,1878.190162954129,5644.06982421875
1997-06-02,2017-06-02,20.0,241,241000,749212.8593372739,508212.85933727387,210.87670511920078,5.835023121470839,1891.8947171298496,5881.4599609375
1997-07-02,2017-07-02,20.0,240,240000,713445.6075807764,473445.60758077644,197.26900315865686,5.59843487040772,1899.5993063094963,5646.919921875
1997-08-02,2017-08-02,20.0,241,241000,743214.8006031805,502214.80060318054,208.38788406770976,5.7924963999676615,1917.7893445289242,5914.22998046875
1997-09-02,2017-09-02,20.0,240,240000,747145.6356797451,507145.6356797451,211.31068153322713,5.842405385093041,1923.448264882181,5987.89990234375
1997-10-02,2017-10-02,20.0,241,241000,742983.2218305004,501983.2218305004,208.29179329066406,5.7908479584120265,1940.34354856638,5981.919921875
1997-11-02,2017-11-02,20.0,241,241000,769985.6148592643,528985.6148592643,219.49610575073208,5.979844620987151,1951.9455869625917,6236.39013671875
1997-12-02,2017-12-02,20.0,240,240000,776483.0678308726,536483.0678308726,223.53461159619692,6.0464262430970805,1958.946551628234,6337.8701171875
1998-01-02,2018-01-02,20.0,241,241000,793586.1421999983,552586.1421999983,229.2888556846466,6.139943385728941,1977.3945371494083,6511.33984375
1998-02-02,2018-02-02,20.0,241,241000,818222.4747406284,577222.4747406284,239.51140030731472,6.302313926103942,1991.1820436495816,6760.2900390625
1998-03-02,2018-03-02,20.0,241,241000,819178.6447216943,578178.6447216943,239.9081513368026,6.308521693989966,2003.7883799714143,6811.0400390625
1998-04-02,2018-04-02,20.0,241,241000,764213.200320148,523213.200320148,217.10091299591204,5.939977075599812,2015.3962293487275,6390.83984375
1998-05-02,2018-05-02,20.0,241,241000,790142.1262253243,549142.1262253243,227.85980341299768,6.116864395451627,2026.6223279890298,6644.47998046875
1998-06-02,2018-06-02,20.0,240,240000,836759.3777521141,596759.3777521141,248.64974073004754,6.4435786879735835,2031.8185698196733,7083.93017578125
1998-07-02,2018-07-02,20.0,241,241000,834414.7560352436,593414.7560352436,246.23018922624217,6.406521648744268,2050.029155482083,7097.81982421875
1998-08-02,2018-08-02,20.0,241,241000,862132.3633887836,621132.3633887836,257.7312711156778,6.580522571490244,2060.8066718215005,7372.14990234375
1998-09-02,2018-09-02,20.0,240,240000,889563.8457072539,649563.8457072539,270.65160237802246,6.769766783715925,2065.160316474426,7654.5498046875
1998-10-02,2018-10-02,20.0,241,241000,882266.3733219958,641266.3733219958,266.08563208381565,6.703615276498409,2083.7419217287793,7628.27978515625
1998-11-02,2018-11-02,20.0,241,241000,801129.9482411356,560129.9482411356,232.4190656602222,6.190165148817872,2095.334100415883,6965.2900390625
1998-12-02,2018-12-02,20.0,240,240000,794359.5903617529,554359.5903617529,230.98316265073038,6.1671832369694535,2099.5055186411205,6949.009765625
1999-01-02,2019-01-02,20.0,241,241000,725099.8310655208,484099.83106552076,200.87129919731152,5.662051382104516,2114.149848841527,6360.8701171875
1999-02-02,2019-02-02,20.0,240,240000,780059.0361706731,540059.0361706731,225.02459840444712,6.070791976149925,2115.3845134440066,6875.52001953125
1999-03-02,2019-03-02,20.0,240,240000,808965.2514806229,568965.2514806229,237.06885478359288,6.263944123839704,2121.6940464019576,7151.56982421875
1999-04-02,2019-04-02,20.0,241,241000,846415.8760400664,605415.8760400664,251.20990707056694,6.482524258633715,2135.372603601379,7499.64013671875
1999-05-02,2019-05-02,20.0,241,241000,869264.2318320615,628264.2318320615,260.6905526274114,6.6244338938192815,2141.4644776051573,7724.06005859375
1999-06-02,2019-06-02,20.0,240,240000,798845.2253243699,558845.2253243699,232.85217721848744,6.197078673494905,2141.479145638467,7127.9599609375
1999-07-02,2019-07-02,20.0,241,241000,872499.937761097,631499.937761097,262.0331691954759,6.644243565186914,2154.4489532690636,7799.81982421875
1999-08-02,2019-08-02,20.0,241,241000,858252.024655508,617252.024655508,256.1211720562274,6.556485931937117,2160.163564628754,7692.7998046875
1999-09-02,2019-09-02,20.0,240,240000,854655.3585547998,614655.3585547998,256.10639939783323,6.5562649181773125,2159.747764433687,7691.0
1999-10-02,2019-10-02,20.0,241,241000,837911.044875941,596911.044875941,247.68093148379293,6.428770146515461,2171.758458779462,7550.7900390625
1999-11-02,2019-11-02,20.0,240,240000,902337.9880640778,662337.9880640778,275.9741616933658,6.8459094361001505,2170.6730816600707,8161.169921875
1999-12-02,2019-12-02,20.0,241,241000,917560.4839319577,676560.4839319577,280.73049125807376,6.913090310609782,2182.4518803755764,8309.259765625
2000-01-02,2020-01-02,20.0,241,241000,977871.8393050988,736871.8393050988,305.7559499191281,7.25393747664671,2186.590172819607,8872.2197265625
2000-02-02,2020-02-02,20.0,240,240000,988647.5760257095,748647.5760257095,311.9364900107123,7.335037710336256,2182.7417535628315,8991.509765625
2000-03-02,2020-03-02,20.0,241,241000,975753.7395900093,734753.7395900093,304.8770703692985,7.242309746578868,2192.7595110911498,8877.98046875
2000-04-02,2020-04-02,20.0,241,241000,838410.5208678539,597410.5208678539,247.88818293271945,6.431941340525027,2194.8604554144094,7635.66015625
2000-05-02,2020-05-02,20.0,240,240000,955134.9264497457,715134.9264497457,297.97288602072734,7.150123076684567,2190.6466479844403,8718.1796875
2000-06-02,2020-06-02,20.0,241,241000,1057453.68512483,816453.6851248301,338.77746270739834,7.67433931283954,2200.958433626875,9657.3095703125
2000-07-02,2020-07-02,20.0,241,241000,1130659.990774943,889659.990774943,369.1535231431299,8.035316630302969,2204.372159277675,10341.8896484375
2000-08-02,2020-08-02,20.0,240,240000,1189453.6548194936,949453.6548194936,395.60568950812234,8.332013247010206,2200.515473023795,10905.8798828125
2000-09-02,2020-09-02,20.0,241,241000,1353215.5686328637,1112215.5686328637,461.5002359472464,9.010290541227949,2212.027572545744,12420.5400390625
2000-10-02,2020-10-02,20.0,241,241000,1224482.340040293,983482.340040293,408.0839585229432,8.466786620250687,2215.320960419426,11255.6904296875
2000-11-02,2020-11-02,20.0,241,241000,1203681.5923886176,962681.5923886176,399.45294289984133,8.373906593893254,2219.3802085270527,11084.759765625
2000-12-02,2020-12-02,20.0,241,241000,1349862.5703037314,1108862.5703037314,460.1089503334985,8.996769332370835,2223.926282347968,12456.41015625
2001-01-02,2021-01-02,20.0,240,240000,1391617.4749263932,1151617.4749263932,479.84061455266385,9.185616745699953,2222.72809975213,12888.2802734375
2001-02-02,2021-02-02,20.0,241,241000,1448669.1555115152,1207669.1555115152,501.1075334072677,9.382440393848125,2238.554562927194,13456.1201171875
2001-03-02,2021-03-02,20.0,241,241000,1401735.2276142095,1160735.2276142095,481.63287452871765,9.20246639979181,2245.3940908850186,13059.9501953125
2001-04-02,2021-04-02,20.0,240,240000,1423583.2067482336,1183583.2067482336,493.15966947843066,9.3096693789815,2247.2059745684896,13329.51953125
2001-05-02,2021-05-02,20.0,240,240000,1472199.112395292,1232199.112395292,513.4162968313716,9.493355566414463,2259.60083506476,13860.759765625
2001-06-02,2021-06-02,20.0,241,241000,1447575.0196648529,1206575.0196648529,500.6535351306444,9.378308249356593,2276.818371856908,13675.7900390625
2001-07-02,2021-07-02,20.0,241,241000,1551902.5052593874,1310902.5052593874,543.9429482404098,9.759563083153221,2287.1016637508214,14727.6298828125
2001-08-02,2021-08-02,20.0,241,241000,1569593.638817993,1328593.638817993,551.2836675593331,9.821787803536996,2297.5580169641344,14963.6201171875
2001-09-02,2021-09-02,20.0,241,241000,1628882.5231121948,1387882.5231121948,575.8848643619066,10.0255722545864,2308.7142237948697,15604.25
