start_date,end_date,years,num_investments,total_invested,final_value,total_return,total_return_pct,cagr,avg_purchase_price,final_price
1993-06-02,2008-06-02,15.000684462696784,181,181000,366549.9490049697,185549.94900496968,102.51378398064624,4.816432401001025,990.9646278754544,2006.8399658203125
1993-07-02,2008-07-02,15.000684462696784,181,181000,327847.22107102117,146847.22107102117,81.13106136520506,4.039616817940206,1002.6717729833506,1816.1500244140625
1993-08-02,2008-08-02,15.000684462696784,180,180000,324711.35647661885,144711.35647661885,80.39519804256602,4.011386443077902,1012.5325277021815,1826.56005859375
1993-09-02,2008-09-02,15.000684462696784,181,181000,325720.31878987735,144720.31878987735,79.95597723197643,3.994485081269472,1028.107008784416,1850.1400146484375
1993-10-02,2008-10-02,15.000684462696784,181,181000,259531.55600376005,78531.55600376005,43.38760000207738,2.431523052465945,1039.9155752170757,1491.1099853515625
1993-11-02,2008-11-02,15.000684462696784,180,180000,228848.60091329174,48848.60091329174,27.138111618495408,1.6134975058725631,1049.8661749060445,1334.780029296875
1993-12-02,2008-12-02,15.000684462696784,181,181000,192727.13497325106,11727.134973251057,6.479080095718816,0.41938017663245564,1061.2413245721061,1130.0
1994-01-02,2009-01-02,15.000684462696784,181,181000,213340.49604020236,32340.496040202357,17.867677370277548,1.1019265088216157,1072.1344302068512,1263.699951171875
1994-02-02,2009-02-02,15.000684462696784,181,181000,199845.88289161367,18845.88289161367,10.412089995366669,0.6624843381168644,1082.9882851145906,1195.75
1994-03-02,2009-03-02,15.000684462696784,181,181000,178329.35837573503,-2670.641624264972,-1.4754926100911447,-0.09904548090413634,1092.794140735372,1076.6700439453125
1994-04-02,2009-04-02,15.000684462696784,181,181000,212204.61177858303,31204.61177858303,17.240117004742004,1.0659523551433292,1103.973692533738,1294.300048828125
1994-05-02,2009-05-02,15.000684462696784,180,180000,225260.13929719222,45260.13929719222,25.144521831773453,1.5064937461278793,1116.00569859111,1396.6199951171875
1994-06-02,2009-06-02,15.000684462696784,181,181000,236897.72961930506,55897.72961930506,30.882723546577378,1.8103192701517834,1131.0202129671839,1480.31005859375
