Date,Underlying_Growth,Leveraged_Growth,Naive_Expectation,Gap,Gap_Pct
2016-03-02,2.2711707167270423,0.1210131427334794,11.715190093906717,-11.594176951173237,-98.96704072436332
2016-03-03,2.2668782392392686,0.12032244183209159,11.648890972612888,-11.528568530780797,-98.96709101222618
2016-03-04,2.2677362418342244,0.12045453027701909,11.662123128574903,-11.541668598297884,-98.96713035054589
2016-03-07,2.253787098292098,0.1182271944119175,11.448238418892181,-11.330011224480264,-98.9672892013079
2016-03-08,2.2351162999280767,0.11528448815204471,11.166070798615893,-11.050786310463849,-98.9675465055592
2016-03-09,2.249494796840966,0.11750501648042111,11.382953949697294,-11.265448933216872,-98.96771069267528
2016-03-10,2.2460617302412875,0.11696259586701421,11.330917159245788,-11.213954563378774,-98.96775702952189
2016-03-11,2.285333920826302,0.1230934284767224,11.935730316690034,-11.812636888213312,-98.96869797481436
2016-03-14,2.2891970449433137,0.12371301874261381,11.996361098985973,-11.87264808024336,-98.96874545771158
2016-03-15,2.288338690275072,0.12356919308821773,11.9828717332859,-11.859302540197683,-98.96878481353541
2016-03-16,2.3087261979755755,0.12686728167447767,12.306010837406742,-12.179143555732264,-98.96906249026827
2016-03-17,2.3074388420098564,0.12665027370282372,12.285436655291026,-12.158786381588202,-98.96910238311897
2016-03-18,2.3110551627542524,0.12724097500839826,12.343290078736958,-12.21604910372856,-98.96914862895761
2016-03-21,2.320094996413708,0.12872931080065284,12.488701988901543,-12.35997267810089,-98.96923386501614
2016-03-22,2.327198074933708,0.1299067901901408,12.60375774200621,-12.473850951816068,-98.96930111757716
2016-03-23,2.308041591473363,0.12669388414074828,12.295066780344051,-12.168372896203303,-98.96955513618445
2016-03-24,2.308687117840967,0.126795411408399,12.305385931231367,-12.178590519822968,-98.96959419138096
2016-03-28,2.305458077709806,0.12625860505746642,12.253825411078873,-12.127566806021406,-98.9696392691925
2016-03-29,2.3424801679319307,0.13233639894015128,12.853688419495784,-12.721352020555633,-98.97044027658683
2016-03-30,2.3538883985779555,0.13426490455297013,13.042402695718161,-12.908137791165192,-98.97055084338832
2016-03-31,2.350444065633164,0.13367045263125024,12.985233447684736,-12.851562995053486,-98.97059646120506
2016-04-01,2.3754120467683735,0.13792522299241744,13.40345818867912,-13.265532965686704,-98.97097285602821
2016-04-04,2.3663722131089173,0.1363453647412353,13.251015777245959,-13.114670412504724,-98.97105726056593
2016-04-05,2.3435562799267937,0.13239640721656698,12.871411126909141,-12.739014719692575,-98.97139166862772
2016-04-06,2.3820848917343986,0.1389212995187988,13.51673202724664,-13.37781072772784,-98.97222716823293
2016-04-07,2.347861960162746,0.13292849981720795,12.942485242283995,-12.809556742466787,-98.9729290987876
2016-04-08,2.346139441617066,0.1326309180083647,12.91402021402607,-12.781389296017705,-98.97296956478114
2016-04-11,2.337529841511585,0.13116577570914734,12.772370019284741,-12.641204243575594,-98.97305061228963
2016-04-12,2.357116382489263,0.13445800877706524,13.09613305972823,-12.961675050951165,-98.97329991865664
2016-04-13,2.3872506870050167,0.13960983240180597,13.604860122979117,-13.46525029057731,-98.97382383104403
2016-04-14,2.3874658037820042,0.1396423103425159,13.608538283893449,-13.468895973550932,-98.97386253079222
2016-04-15,2.38143901329351,0.1385795293971916,13.505740228900235,-13.367160699503044,-98.97392125830578
2016-04-18,2.3941386487480294,0.14079133801540133,13.722963008153847,-13.582171670138447,-98.97404563481118
2016-04-19,2.379502082117412,0.13820384687030104,13.472812551878796,-13.334608705008495,-98.97420196163104
2016-04-20,2.3814390132935106,0.1385361334704455,13.505740228900242,-13.367204095429797,-98.9742425729913
2016-04-21,2.3816544821437833,0.13856851447144405,13.509406494896282,-13.370837980424838,-98.9742812571093
2016-04-22,2.345708151843238,0.1322890435401143,12.90689958732941,-12.774610543789295,-98.97505173380306
2016-04-25,2.345708151843238,0.13228405645315547,12.90689958732941,-12.774615530876254,-98.97509037272579
2016-04-26,2.334300977417067,0.13034917818483838,12.719515112322904,-12.589165934138066,-98.97520324451241
2016-04-27,2.3155749035473394,0.1272072287342355,12.41585128300083,-12.288644054266594,-98.97544497083014
2016-04-28,2.2875933511312403,0.12259089282420434,11.971166654819601,-11.848575761995397,-98.97594865764525
2016-04-29,2.2755401222275378,0.12064849325060079,11.782935276540313,-11.662286783289712,-98.97607437859045
2016-05-02,2.297064122491241,0.1240675342005022,12.12046707233011,-11.996399538129607,-98.97637992446894
2016-05-03,2.2757550629678827,0.12061006383768988,11.786274534819503,-11.665664470981813,-98.97669052692282
2016-05-04,2.2611192004838347,0.118278510485071,11.560333779269547,-11.442055268784475,-98.97685903587686
2016-05-05,2.2604731460063032,0.1181726667880209,11.550427439550536,-11.432254772762514,-98.9768978905198
2016-05-06,2.2725265509466483,0.12005859000418387,11.736183680607551,-11.616125090603367,-98.97702188998146
2016-05-09,2.2789839270624017,0.12107750215598685,11.836513199919397,-11.715435697763409,-98.97708471987501
2016-05-10,2.3101938154630925,0.1260472799565573,12.32949391640663,-12.203446636450073,-98.9776767739929
2016-05-11,2.289315341566994,0.1226250553717244,11.998220968175238,-11.875595912803513,-98.97797302035876
2016-05-12,2.279199043839389,0.12099482225468548,11.83986531604068,-11.718870493785994,-98.97807264673222
2016-05-13,2.270804384474253,0.11965333033837901,11.709522145096741,-11.589868814758363,-98.97815360135355
2016-05-16,2.299216522517611,0.12414010069906273,12.154570447348618,-12.030430346649556,-98.97865497397201
2016-05-17,2.2703739748836353,0.11946359012855695,11.702865118013582,-11.583401527885025,-98.97919365109426
2016-05-18,2.2785529893618572,0.12075018806519647,11.82979989853037,-11.709049710465173,-98.9792710857248
2016-05-19,2.2667147011984996,0.11886355265860378,11.646370017570142,-11.527506464911538,-98.97939398731724
2016-05-20,2.291683210443636,0.12278701954278008,12.035489240497407,-11.912702220954626,-98.97979203762135
2016-05-23,2.2886703433093167,0.12229810779494005,11.988082585764454,-11.865784477969514,-98.97983595858636
2016-05-24,2.334516270230697,0.1296430094314839,12.7230348033939,-12.593391793962414,-98.98103706045902
2016-05-25,2.3513052368876846,0.1324351539996943,12.99951152504587,-12.867076371046176,-98.98122976586825
2016-05-26,2.358192318447486,0.1335938874398344,13.114074939973545,-12.98048105253371,-98.98129385373099
2016-05-27,2.370461544311388,0.13567404188178306,13.319831859420834,-13.18415781753905,-98.98141325420843
2016-05-31,2.374981989251043,0.13644511404802562,13.396179601668743,-13.259734487620717,-98.98146249076095
2016-06-01,2.3751969299913887,0.13647701597168369,13.399817076023295,-13.263340060051611,-98.98150090260646
2016-06-02,2.380147256411733,0.13732519702094578,13.483774512486036,-13.34644931546509,-98.98155225828063
2016-06-03,2.368955022725907,0.13538277561833756,13.2944521642664,-13.159069388648062,-98.98165961300589
2016-06-06,2.3775646228313883,0.136853755088715,13.439929482036321,-13.303075726947606,-98.98173755099212
2016-06-07,2.3715380083795368,0.13580791150185806,13.337986339929277,-13.202178428427418,-98.98179599198346
2016-06-08,2.3756276916552896,0.13650538814482657,13.407108902203964,-13.270603514059138,-98.98184322108112
2016-06-09,2.371753125156524,0.1358323354254342,13.341616243677136,-13.205783908251702,-98.98188995287728
2016-06-10,2.344848036808574,0.13120458231382898,12.892706839288222,-12.761502256974392,-98.98233486614303
2016-06-13,2.3252607916843266,0.12791165802948257,12.572307825549313,-12.44439616751983,-98.98259206022985
2016-06-14,2.3252607916843266,0.12790683596300922,12.572307825549313,-12.444400989586304,-98.98263041489426
2016-06-15,2.3185877706816584,0.1268008150139162,12.464378328900205,-12.337577513886288,-98.98269442993467
2016-06-16,2.3254760844979567,0.12792617596083258,12.575800308829443,-12.44787413286861,-98.98275916586385
2016-06-17,2.298218394755321,0.12342295574467244,12.138747820520933,-12.015324864776261,-98.9832315691078
2016-06-20,2.3126775164504205,0.12574783024705952,12.369303187612427,-12.243555357365368,-98.98338792137464
2016-06-21,2.3200157799246393,0.12694010581354565,12.48742280333222,-12.360482697518675,-98.98345633192085
2016-06-22,2.3144046119488024,0.12601427199559317,12.397035881114643,-12.27102160911905,-98.98351288804801
2016-06-23,2.3474238049598664,0.13140299010304743,12.935240660880181,-12.803837670777133,-98.98414731083862
2016-06-24,2.2507391998659463,0.11516153982280297,11.401855286678952,-11.286693746856148,-98.98997543007452
2016-06-27,2.206065324909526,0.10829983498116255,10.736311542715804,-10.628011707734641,-98.99127522007649
2016-06-28,2.254407627456486,0.11541539190274219,11.457697061086769,-11.342281669184027,-98.99268246238834
2016-06-29,2.2943337941679394,0.12154315402099294,12.07729866215749,-11.955755508136498,-98.9936230160323
2016-06-30,2.320878711545582,0.1257572515371438,12.501362105799808,-12.375604854262665,-98.99405160435437
2016-07-01,2.3325330414176535,0.12764698688731865,12.690636751838424,-12.562989764951105,-98.9941640487911
2016-07-05,2.3182893885728264,0.12530373928362526,12.45956677645009,-12.334263037166465,-98.9943170454332
2016-07-06,2.337281101735905,0.12837852668291674,12.768293076598708,-12.63991454991579,-98.9945521620411
2016-07-07,2.344187195253083,0.12951166837869788,12.881809371276471,-12.752297702897774,-98.99461585988473
2016-07-08,2.3804445823007123,0.13551623101280022,13.488828287285772,-13.353312056272971,-98.99534467985974
2016-07-11,2.394041124448153,0.1378332332199681,13.72128607789962,-13.583452844679652,-98.995478758788
2016-07-12,2.4061267440940535,0.1399154699785151,13.930140634275793,-13.790225164297278,-98.99559183462767
2016-07-13,2.4002990510480906,0.13889356014975526,13.829168246044762,-13.690274685895007,-98.99564776652797
2016-07-14,2.4167009131284862,0.1417356105697895,14.114604664682412,-13.972869054112623,-98.99582302206139
2016-07-15,2.4128161365044622,0.1410467597129456,14.046647568045813,-13.905600808332867,-98.99586887882195
2016-07-18,2.4287870608843143,0.14384229468064916,14.327430870866126,-14.183588576185477,-98.99603567466416
2016-07-19,2.4199380509451975,0.14226465283961823,14.171399632527724,-14.029134979688106,-98.99611431101641
2016-07-20,2.4482100638212216,0.14724550174660925,14.673916266981625,-14.526670765235016,-98.99654939371617
2016-07-21,2.4425992479186696,0.1462275776446229,14.573258119363443,-14.42703054171882,-98.99660339200106
2016-07-22,2.452742655289201,0.14804378745709948,14.755568673612531,-14.607524886155431,-98.99669209142819
2016-07-25,2.452957772066188,0.14807715879817782,14.759451407212325,-14.611374248414148,-98.99672992774096
2016-07-26,2.4557639721823543,0.14857978030788865,14.810164112380951,-14.661584332073062,-98.99677154702371
2016-07-27,2.4728131209967787,0.1516687258103446,15.120769372074388,-14.969100646264044,-98.99695100111472
2016-07-28,2.481446133975697,0.1532515124237273,15.279690469534541,-15.126438957110814,-98.99702475826138
2016-07-29,2.4868416570646183,0.1542454006376923,15.379577356615966,-15.225331955978275,-98.99707646666026
2016-08-01,2.5000062052916614,0.1566891640053822,15.625116349507444,-15.468427185502062,-98.99719681760756
2016-08-02,2.481013787982013,0.153112178747617,15.271705252435233,-15.118593073687615,-98.9974126908768
2016-08-03,2.4892151591138165,0.15462481394581515,15.423655324916147,-15.269030510970332,-98.99748269337925
2016-08-04,2.4963374256278357,0.1559462455153865,15.556427289773232,-15.400481044257846,-98.99754459934445
2016-08-05,2.520292315886153,0.16042975391246794,16.008577614426503,-15.848147860514036,-98.99785129087364
2016-08-08,2.5174868199165563,0.1598879526023817,15.955176637241303,-15.79528868463892,-98.99789293319897
2016-08-09,2.5233138088159497,0.1609921576951916,16.066223089750693,-15.9052309320555,-98.99794645701206
2016-08-10,2.516839533182528,0.1597468757301758,15.942872796440307,-15.78312592071013,-98.99800445145718
2016-08-11,2.5276298752138024,0.16179548204554509,16.14880682821443,-15.987011346168885,-98.99809636856351
2016-08-12,2.5293567946755426,0.16212100683841954,16.181928860932288,-16.01980785409387,-98.99813546189897
2016-08-15,2.5401478408533866,0.16418987554961775,16.389925596702074,-16.225735721152457,-98.99822684013493
2016-08-16,2.5261196568588318,0.16146342790409263,16.11987815944388,-15.958414731539786,-98.99835826110449
2016-08-17,2.530651720216884,0.16232637640869274,16.20679501185641,-16.044468635447718,-98.99840544481535
2016-08-18,2.531299359024197,0.16244488358676432,16.219241018181798,-16.056796134595032,-98.99844337102664
2016-08-19,2.5306517202168837,0.16231407397270312,16.206795011856403,-16.0444809378837,-98.99848135393853
2016-08-22,2.5325941085288957,0.16268170491074363,16.24414198144348,-16.081460276532738,-98.99852078923847
2016-08-23,2.5371259958503045,0.16354889221908078,16.331501141181363,-16.167952248962283,-98.99856791604616
2016-08-24,2.5207239577332667,0.16037078902618357,16.01680422625533,-15.856433437229148,-98.99873416219137
2016-08-25,2.5166237122589705,0.15958215907666082,15.93877180735168,-15.779189648275018,-98.99878007536907
2016-08-26,2.5202923158861528,0.16027403488669942,16.008577614426496,-15.848303579539797,-98.99882401330731
2016-08-29,2.52374597877299,0.16092688362498067,16.074479527983577,-15.913552644358596,-98.99886722089614
2016-08-30,2.515544431604544,0.15935189981392156,15.918274068730476,-15.758922168916554,-98.99893732746473
2016-08-31,2.5129542284485766,0.15885364860827375,15.86915254754648,-15.710298898938207,-98.99897837561065
2016-09-01,2.5194286801186405,0.16007548618654027,15.992126138122197,-15.832050651935656,-98.99903562037976
2016-09-02,2.527629875213802,0.16163267539533172,16.148806828214422,-15.98717415281909,-98.99910453376076
2016-09-06,2.5433846265968123,0.16464895809090732,16.452660102041904,-16.288011143950996,-98.9992563082825
2016-09-07,2.544895549098353,0.16493618505601787,16.48199911499292,-16.317062929936903,-98.99929502540755
2016-09-08,2.5300044334828553,0.16203466120404972,16.194362134990413,-16.032327473786363,-98.99943782994733
2016-09-09,2.4663383172534297,0.14979602370806558,15.002303622789972,-14.852507599081907,-99.00151318441182
2016-09-12,2.510581254509306,0.15785182063764658,15.824239428860352,-15.666387608222706,-99.00246819856787
2016-09-13,2.488136230532675,0.15361220339681034,15.403608270368464,-15.249996066971654,-99.00275181827163
2016-09-14,2.5000062052916614,0.15580489293919275,15.625116349507444,-15.469311456568251,-99.00285611029
2016-09-15,2.538853091348688,0.16306204322212894,16.36487583427079,-16.20181379104866,-99.00358520972917
2016-09-16,2.537641431139192,0.16282243339283914,16.34145674718716,-16.17863431379432,-99.00362350852922
2016-09-19,2.52660710232158,0.16069231163593292,16.129211538910237,-15.968519227274305,-99.00371874193429
2016-09-20,2.5313671331315133,0.16159446823416979,16.22054383605202,-16.05894936781785,-99.00376664390865
2016-09-21,2.5562479761287453,0.16635331925225805,16.703556272858673,-16.537202953606414,-99.00408442049815
2016-09-22,2.5765853133861705,0.17031753551043682,17.105413649310933,-16.935096113800494,-99.00430624478176
2016-09-23,2.5601426108047427,0.16705042644872528,16.78001999870741,-16.612969572258685,-99.00446825175659
2016-09-26,2.5387235283798977,0.16285131538971317,16.362370560881438,-16.199519245491725,-99.00472052760465
2016-09-27,2.5638201923006863,0.16767479783440187,16.852436173452283,-16.68476137561788,-99.00504119340003
2016-09-28,2.5681475250436514,0.1685175042919547,16.937913216250674,-16.76939571195872,-99.00508697771414
2016-09-29,2.5495413321273834,0.1648484305613637,16.5724291457565,-16.407580715195138,-99.00528504836858
2016-09-30,2.568580399147262,0.16853530421509244,16.946479569827723,-16.777944265612632,-99.00548486474348
2016-10-03,2.5649019374681066,0.16780487292893811,16.87377667261199,-16.705971799683052,-99.00552866033067
2016-10-04,2.5610081829753213,0.16703431776020772,16.79704549107071,-16.6300111733105,-99.00557322507102
2016-10-05,2.570095018418293,0.16880600815183597,16.97647583106354,-16.807669822911702,-99.00564752171381
2016-10-06,2.5687965721441044,0.1685437952944981,16.950758602240573,-16.782214806946076,-99.00568582651978
2016-10-07,2.56317149727352,0.16743022478471856,16.839647453968652,-16.672217229183932,-99.00573794527236
2016-10-10,2.5793982028947484,0.17060377152326342,17.161497396144373,-16.99089362462111,-99.00589227393645
