Date,Rolling_Variance,Rolling_Volatility,Expected_Drag,Naive_Growth,Actual_Growth,Performance_Gap_Pct
2021-08-16,0.04588433821350355,0.21420629825825283,-0.13765301464051066,568.0580777480093,2.542051737190596,-99.55250143660166
2021-08-17,0.0458791924233348,0.21419428662626555,-0.1376375772700044,553.179038330917,2.4747824719753893,-99.55262540687687
2021-08-18,0.04592545114545445,0.21430224251149232,-0.13777635343636335,537.3600263427649,2.403233415210146,-99.55277034066594
2021-08-19,0.04587601896209121,0.21418687859458435,-0.13762805688627364,545.1865246254179,2.437976667051745,-99.55281787848172
2021-08-20,0.04579899750414666,0.21400700339976414,-0.13739699251243997,562.3042249225963,2.5136446022256083,-99.55297426360764
2021-08-23,0.04595592542629342,0.21437333189157046,-0.13786777627888025,587.9142179724122,2.6263377501985596,-99.55327874885282
2021-08-24,0.04593393618822084,0.21432203850332526,-0.13780180856466254,593.3174857283043,2.6503027160701693,-99.55330783605393
2021-08-25,0.04588933582036821,0.2142179633466069,-0.13766800746110464,595.3643242302759,2.6593353771874972,-99.55332638034272
2021-08-26,0.04553537927696436,0.21339020426665412,-0.1366061378308931,584.0948613950701,2.6085764152999693,-99.55339849950579
2021-08-27,0.0455921499521571,0.21352318364092718,-0.1367764498564713,601.2928593674712,2.6845428606645068,-99.55353821040075
2021-08-30,0.04567862479470395,0.21372558292049165,-0.13703587438411186,621.7648440029287,2.77482314998868,-99.55371823017134
2021-08-31,0.045634606161486804,0.21362257877267282,-0.13690381848446043,620.2455263436386,2.7679325755168844,-99.55373598712853
2021-09-01,0.045377630244238694,0.21302025782596054,-0.1361328907327161,623.3358120212508,2.7815962212880754,-99.55375639139545
2021-09-02,0.04530844662536509,0.21285780846697896,-0.13592533987609526,622.4517403246036,2.7775443795064536,-99.55377353783958
2021-09-03,0.042616267885960735,0.20643707972639203,-0.1278488036578822,628.2128631723216,2.803068417794549,-99.55380276620893
2021-09-07,0.04240283035877254,0.20591947542370181,-0.12720849107631763,630.8839325878927,2.8148641326608677,-99.55382218705202
2021-09-08,0.03997270752759516,0.19993175717628042,-0.11991812258278547,624.3187009017429,2.7853632078362827,-99.55385555425246
2021-09-09,0.03921025157375649,0.1980157861731142,-0.11763075472126946,617.8975550082921,2.756511839342392,-99.55388853427242
2021-09-10,0.038835398669412796,0.19706699030891195,-0.11650619600823839,603.9351152283159,2.6936447305548787,-99.55398441610129
2021-09-13,0.03877004441250994,0.19690110312669643,-0.11631013323752981,602.6850643076405,2.687963911332248,-99.55400190405909
2021-09-14,0.038529194941313176,0.1962885502043183,-0.11558758482393952,597.5595754482031,2.664937886198641,-99.55402975775264
2021-09-15,0.038400734958134106,0.19596105469744265,-0.11520220487440232,610.9865503525319,2.72427475369523,-99.5541187032475
2021-09-16,0.038101446191616324,0.19519591745632472,-0.11430433857484898,612.2482023712025,2.7297936555878075,-99.55413610934005
2021-09-17,0.037986806782050415,0.19490204406842535,-0.11396042034615125,590.7539037444759,2.6327115292333945,-99.55434716342185
